Timestamp,Machine_ID,Temperature_C,Vibration_mm_s,Voltage_V,Current_A,Power_Consumption_kW,Fault_Occurred,Error_Code
2026-05-23 18:28:58.283160,Cooling-Tower-D,92.03,5.73,414.57,103.51,63.18,0,NONE
2026-05-23 18:30:58.283160,Induction-Furnace-A,90.33,5.57,420.45,130.88,81.02,0,NONE
2026-05-23 18:32:58.283160,Heavy-Extruder-B,86.65,5.12,423.31,133.23,83.03,0,NONE
2026-05-23 18:34:58.283160,Heavy-Extruder-B,71.18,4.56,421.51,120.4,74.71,0,NONE
2026-05-23 18:36:58.283160,Induction-Furnace-A,80.16,4.52,409.67,101.59,61.27,0,NONE
2026-05-23 18:38:58.283160,Heavy-Extruder-B,93.42,5.11,414.67,120.66,73.66,0,NONE
2026-05-23 18:40:58.283160,Induction-Furnace-A,74.49,4.19,416.39,138.86,85.12,0,NONE
2026-05-23 18:42:58.283160,Induction-Furnace-A,59.68,2.99,413.7,146.14,89.01,0,NONE
2026-05-23 18:44:58.283160,Induction-Furnace-A,82.73,4.89,416.94,115.25,70.74,0,NONE
2026-05-23 18:46:58.283160,Cooling-Tower-D,83.58,3.6,419.1,95.1,58.68,0,NONE
2026-05-23 18:48:58.283160,Induction-Furnace-A,86.36,3.73,420.01,132.61,82.0,0,NONE
2026-05-23 18:50:58.283160,Cooling-Tower-D,92.29,4.5,423.43,115.86,72.22,0,NONE
2026-05-23 18:52:58.283160,Induction-Furnace-A,91.38,4.42,413.35,134.15,81.63,0,NONE
2026-05-23 18:54:58.283160,Induction-Furnace-A,87.59,3.37,408.18,124.22,74.64,0,NONE
2026-05-23 18:56:58.283160,Induction-Furnace-A,96.96,4.63,416.79,106.75,65.5,0,NONE
2026-05-23 18:58:58.283160,Heavy-Extruder-B,69.81,5.27,424.42,120.87,75.53,0,NONE
2026-05-23 19:00:58.283160,Cooling-Tower-D,90.05,3.6,412.62,139.63,84.82,0,NONE
2026-05-23 19:02:58.283160,Cooling-Tower-D,91.27,5.52,418.43,117.76,72.54,0,NONE
2026-05-23 19:04:58.283160,Induction-Furnace-A,72.6,3.25,418.48,104.48,64.37,0,NONE
2026-05-23 19:06:58.283160,Induction-Furnace-A,69.97,6.19,415.96,96.17,58.89,0,NONE
2026-05-23 19:08:58.283160,Heavy-Extruder-B,77.54,4.17,415.03,108.42,66.24,0,NONE
2026-05-23 19:10:58.283160,Heavy-Extruder-B,78.38,4.62,410.38,113.85,68.78,0,NONE
2026-05-23 19:12:58.283160,Heavy-Extruder-B,92.53,2.99,403.59,132.3,78.61,0,NONE
2026-05-23 19:14:58.283160,Cooling-Tower-D,78.85,4.45,409.44,103.19,62.2,0,NONE
2026-05-23 19:16:58.283160,Cooling-Tower-D,76.44,4.68,413.05,143.31,87.14,0,NONE
2026-05-23 19:18:58.283160,Cooling-Tower-D,78.88,4.43,420.49,99.94,61.87,0,NONE
2026-05-23 19:20:58.283160,Induction-Furnace-A,96.19,4.05,414.48,154.97,94.56,0,NONE
2026-05-23 19:22:58.283160,Cooling-Tower-D,85.13,3.74,412.4,145.88,88.57,0,NONE
2026-05-23 19:24:58.283160,Stamping-Press-C,83.21,5.4,410.55,122.12,73.81,0,NONE
2026-05-23 19:26:58.283160,Stamping-Press-C,83.9,4.52,418.28,95.28,58.68,0,NONE
2026-05-23 19:28:58.283160,Heavy-Extruder-B,97.92,5.73,421.79,119.17,74.0,0,NONE
2026-05-23 19:30:58.283160,Cooling-Tower-D,77.51,4.08,420.32,114.2,70.66,0,NONE
2026-05-23 19:32:58.283160,Stamping-Press-C,98.16,4.15,418.03,100.89,62.09,0,NONE
2026-05-23 19:34:58.283160,Heavy-Extruder-B,87.1,5.15,407.62,124.37,74.63,0,NONE
2026-05-23 19:36:58.283160,Cooling-Tower-D,83.4,3.2,413.24,107.65,65.49,0,NONE
2026-05-23 19:38:58.283160,Induction-Furnace-A,110.01,3.53,424.74,109.28,68.33,1,ERR-TEMP-HIGH
2026-05-23 19:40:58.283160,Stamping-Press-C,74.44,5.38,420.61,116.94,72.41,0,NONE
2026-05-23 19:42:58.283160,Induction-Furnace-A,81.46,3.56,407.31,111.38,66.79,0,NONE
2026-05-23 19:44:58.283160,Cooling-Tower-D,72.68,3.04,414.72,151.17,92.3,0,NONE
2026-05-23 19:46:58.283160,Stamping-Press-C,94.52,5.99,416.82,111.96,68.71,0,NONE
2026-05-23 19:48:58.283160,Cooling-Tower-D,101.89,3.38,411.19,126.61,76.65,0,NONE
2026-05-23 19:50:58.283160,Induction-Furnace-A,101.7,4.65,403.45,122.18,72.57,0,NONE
2026-05-23 19:52:58.283160,Stamping-Press-C,97.24,4.56,415.49,125.29,76.64,0,NONE
2026-05-23 19:54:58.283160,Induction-Furnace-A,83.02,2.25,411.06,126.44,76.51,0,NONE
2026-05-23 19:56:58.283160,Cooling-Tower-D,81.35,4.29,411.08,133.22,80.62,0,NONE
2026-05-23 19:58:58.283160,Cooling-Tower-D,68.29,4.86,413.23,124.0,75.43,0,NONE
2026-05-23 20:00:58.283160,Induction-Furnace-A,105.36,4.78,414.33,123.37,75.26,0,NONE
2026-05-23 20:02:58.283160,Stamping-Press-C,89.69,5.22,414.95,120.88,73.84,0,NONE
2026-05-23 20:04:58.283160,Induction-Furnace-A,80.08,4.19,410.58,117.92,71.28,0,NONE
2026-05-23 20:06:58.283160,Cooling-Tower-D,98.28,5.07,413.9,106.32,64.79,0,NONE
2026-05-23 20:08:58.283160,Induction-Furnace-A,75.27,3.95,406.21,119.09,71.22,0,NONE
2026-05-23 20:10:58.283160,Cooling-Tower-D,89.07,3.37,416.56,123.62,75.81,0,NONE
2026-05-23 20:12:58.283160,Induction-Furnace-A,83.27,3.46,400.72,126.03,74.35,0,NONE
2026-05-23 20:14:58.283160,Stamping-Press-C,91.39,3.33,413.55,122.7,74.71,0,NONE
2026-05-23 20:16:58.283160,Stamping-Press-C,84.36,5.31,419.6,116.51,71.97,0,NONE
2026-05-23 20:18:58.283160,Induction-Furnace-A,70.49,3.29,409.7,119.14,71.86,0,NONE
2026-05-23 20:20:58.283160,Induction-Furnace-A,85.76,4.72,418.58,111.7,68.83,0,NONE
2026-05-23 20:22:58.283160,Stamping-Press-C,95.49,4.29,420.78,124.7,77.25,0,NONE
2026-05-23 20:24:58.283160,Cooling-Tower-D,84.71,4.42,398.46,116.68,68.45,0,NONE
2026-05-23 20:26:58.283160,Stamping-Press-C,92.75,5.59,414.24,122.71,74.83,0,NONE
2026-05-23 20:28:58.283160,Cooling-Tower-D,74.54,4.15,400.62,135.01,79.63,0,NONE
2026-05-23 20:30:58.283160,Induction-Furnace-A,84.74,4.99,414.41,109.36,66.72,0,NONE
2026-05-23 20:32:58.283160,Induction-Furnace-A,118.75,4.53,414.96,208.95,127.65,1,ERR-TEMP-HIGH
2026-05-23 20:34:58.283160,Cooling-Tower-D,92.47,4.38,402.59,120.5,71.42,0,NONE
2026-05-23 20:36:58.283160,Induction-Furnace-A,85.31,6.34,424.62,150.32,93.97,0,NONE
2026-05-23 20:38:58.283160,Cooling-Tower-D,91.9,3.35,416.43,116.76,71.58,0,NONE
2026-05-23 20:40:58.283160,Heavy-Extruder-B,95.88,5.53,410.75,130.43,78.87,0,NONE
2026-05-23 20:42:58.283160,Stamping-Press-C,91.92,5.03,422.33,120.23,74.75,0,NONE
2026-05-23 20:44:58.283160,Heavy-Extruder-B,87.73,4.12,406.02,99.18,59.28,0,NONE
2026-05-23 20:46:58.283160,Cooling-Tower-D,75.02,5.8,408.85,112.19,67.53,0,NONE
2026-05-23 20:48:58.283160,Stamping-Press-C,84.97,3.02,403.5,133.21,79.13,0,NONE
2026-05-23 20:50:58.283160,Cooling-Tower-D,79.67,4.08,424.01,113.51,70.86,0,NONE
2026-05-23 20:52:58.283160,Stamping-Press-C,81.56,3.53,416.66,86.7,53.18,0,NONE
2026-05-23 20:54:58.283160,Stamping-Press-C,81.25,4.83,418.3,119.53,73.61,0,NONE
2026-05-23 20:56:58.283160,Stamping-Press-C,75.2,3.61,416.51,103.61,63.53,0,NONE
2026-05-23 20:58:58.283160,Stamping-Press-C,65.43,4.85,417.87,121.98,75.04,0,NONE
2026-05-23 21:00:58.283160,Cooling-Tower-D,78.32,4.35,415.39,143.27,87.61,0,NONE
2026-05-23 21:02:58.283160,Stamping-Press-C,86.93,4.12,416.35,131.54,80.63,0,NONE
2026-05-23 21:04:58.283160,Stamping-Press-C,71.52,4.81,415.54,143.05,87.51,0,NONE
2026-05-23 21:06:58.283160,Heavy-Extruder-B,85.16,4.29,411.96,111.58,67.67,0,NONE
2026-05-23 21:08:58.283160,Induction-Furnace-A,104.0,3.63,414.77,117.85,71.96,0,NONE
2026-05-23 21:10:58.283160,Induction-Furnace-A,95.23,6.74,416.37,104.33,63.95,0,NONE
2026-05-23 21:12:58.283160,Heavy-Extruder-B,101.44,4.11,415.55,109.74,67.14,0,NONE
2026-05-23 21:14:58.283160,Heavy-Extruder-B,88.91,2.73,407.61,106.1,63.67,0,NONE
2026-05-23 21:16:58.283160,Cooling-Tower-D,96.68,3.83,408.28,100.4,60.35,0,NONE
2026-05-23 21:18:58.283160,Cooling-Tower-D,77.76,3.49,420.41,140.49,86.95,0,NONE
2026-05-23 21:20:58.283160,Cooling-Tower-D,78.56,5.16,413.47,88.62,53.94,0,NONE
2026-05-23 21:22:58.283160,Heavy-Extruder-B,57.61,4.76,417.92,140.55,86.48,0,NONE
2026-05-23 21:24:58.283160,Heavy-Extruder-B,96.86,4.82,409.54,138.69,83.62,0,NONE
2026-05-23 21:26:58.283160,Stamping-Press-C,100.4,4.2,407.63,127.5,76.51,0,NONE
2026-05-23 21:28:58.283160,Cooling-Tower-D,79.47,4.28,410.78,103.28,62.46,0,NONE
2026-05-23 21:30:58.283160,Cooling-Tower-D,82.46,4.2,413.89,96.27,58.66,0,NONE
2026-05-23 21:32:58.283160,Cooling-Tower-D,77.46,4.44,411.67,111.77,67.74,0,NONE
2026-05-23 21:34:58.283160,Induction-Furnace-A,88.83,5.17,421.47,129.38,80.28,0,NONE
2026-05-23 21:36:58.283160,Stamping-Press-C,96.25,4.77,415.9,120.05,73.5,0,NONE
2026-05-23 21:38:58.283160,Cooling-Tower-D,67.57,4.9,424.24,104.35,65.17,0,NONE
2026-05-23 21:40:58.283160,Cooling-Tower-D,89.09,4.9,417.02,137.22,84.25,0,NONE
2026-05-23 21:42:58.283160,Cooling-Tower-D,82.23,5.21,402.94,145.27,86.17,0,NONE
2026-05-23 21:44:58.283160,Induction-Furnace-A,86.13,4.73,420.28,116.6,72.15,0,NONE
2026-05-23 21:46:58.283160,Induction-Furnace-A,89.59,4.79,407.45,121.64,72.97,0,NONE
2026-05-23 21:48:58.283160,Heavy-Extruder-B,83.12,5.45,416.15,97.37,59.65,0,NONE
2026-05-23 21:50:58.283160,Stamping-Press-C,83.96,3.97,411.13,113.78,68.87,0,NONE
2026-05-23 21:52:58.283160,Heavy-Extruder-B,82.86,3.82,425.71,127.66,80.01,0,NONE
2026-05-23 21:54:58.283160,Stamping-Press-C,94.7,3.55,422.2,125.32,77.9,0,NONE
2026-05-23 21:56:58.283160,Induction-Furnace-A,89.19,4.65,411.29,112.38,68.05,0,NONE
2026-05-23 21:58:58.283160,Cooling-Tower-D,87.21,3.02,414.36,115.89,70.69,0,NONE
2026-05-23 22:00:58.283160,Heavy-Extruder-B,72.29,4.87,416.22,113.29,69.42,0,NONE
2026-05-23 22:02:58.283160,Cooling-Tower-D,81.21,4.41,419.32,115.82,71.5,0,NONE
2026-05-23 22:04:58.283160,Heavy-Extruder-B,93.99,5.41,415.15,126.35,77.22,0,NONE
2026-05-23 22:06:58.283160,Induction-Furnace-A,85.38,3.96,409.88,90.49,54.6,0,NONE
2026-05-23 22:08:58.283160,Induction-Furnace-A,91.6,4.34,411.41,118.88,72.01,0,NONE
2026-05-23 22:10:58.283160,Induction-Furnace-A,102.67,5.4,414.98,125.25,76.52,0,NONE
2026-05-23 22:12:58.283160,Heavy-Extruder-B,95.39,5.61,421.17,111.44,69.1,0,NONE
2026-05-23 22:14:58.283160,Stamping-Press-C,85.93,3.96,417.14,112.81,69.28,0,NONE
2026-05-23 22:16:58.283160,Heavy-Extruder-B,79.89,4.65,411.13,113.24,68.54,0,NONE
2026-05-23 22:18:58.283160,Stamping-Press-C,59.46,4.74,418.24,112.81,69.46,0,NONE
2026-05-23 22:20:58.283160,Heavy-Extruder-B,83.32,4.8,413.07,120.09,73.03,0,NONE
2026-05-23 22:22:58.283160,Heavy-Extruder-B,81.74,4.29,419.45,121.94,75.3,0,NONE
2026-05-23 22:24:58.283160,Induction-Furnace-A,88.9,5.53,427.64,88.49,55.71,0,NONE
2026-05-23 22:26:58.283160,Cooling-Tower-D,83.46,2.99,413.21,129.79,78.96,0,NONE
2026-05-23 22:28:58.283160,Cooling-Tower-D,81.8,4.16,419.01,115.65,71.34,0,NONE
2026-05-23 22:30:58.283160,Stamping-Press-C,67.21,4.86,411.27,148.99,90.21,0,NONE
2026-05-23 22:32:58.283160,Cooling-Tower-D,75.6,4.87,414.44,102.13,62.31,0,NONE
2026-05-23 22:34:58.283160,Heavy-Extruder-B,89.77,5.58,415.15,106.99,65.39,0,NONE
2026-05-23 22:36:58.283160,Heavy-Extruder-B,102.16,5.46,414.03,116.96,71.29,0,NONE
2026-05-23 22:38:58.283160,Induction-Furnace-A,84.02,4.27,427.32,126.2,79.39,0,NONE
2026-05-23 22:40:58.283160,Induction-Furnace-A,88.28,5.54,413.47,90.74,55.23,0,NONE
2026-05-23 22:42:58.283160,Cooling-Tower-D,94.52,3.93,417.93,107.56,66.18,0,NONE
2026-05-23 22:44:58.283160,Stamping-Press-C,76.89,5.24,405.35,128.87,76.9,0,NONE
2026-05-23 22:46:58.283160,Cooling-Tower-D,88.67,5.95,417.16,105.78,64.96,0,NONE
2026-05-23 22:48:58.283160,Cooling-Tower-D,77.6,5.47,420.71,140.55,87.05,0,NONE
2026-05-23 22:50:58.283160,Cooling-Tower-D,93.65,4.58,412.36,113.19,68.72,0,NONE
2026-05-23 22:52:58.283160,Cooling-Tower-D,86.51,4.23,402.45,106.51,63.11,0,NONE
2026-05-23 22:54:58.283160,Heavy-Extruder-B,87.98,3.28,414.81,129.15,78.87,0,NONE
2026-05-23 22:56:58.283160,Stamping-Press-C,77.17,4.75,415.09,144.11,88.07,0,NONE
2026-05-23 22:58:58.283160,Heavy-Extruder-B,92.07,3.61,418.62,126.25,77.8,0,NONE
2026-05-23 23:00:58.283160,Stamping-Press-C,105.85,3.87,425.05,138.91,86.92,0,NONE
2026-05-23 23:02:58.283160,Induction-Furnace-A,74.92,3.55,413.1,145.15,88.27,0,NONE
2026-05-23 23:04:58.283160,Cooling-Tower-D,81.6,4.13,410.72,106.17,64.2,0,NONE
2026-05-23 23:06:58.283160,Heavy-Extruder-B,87.32,4.48,409.17,134.08,80.76,0,NONE
2026-05-23 23:08:58.283160,Stamping-Press-C,92.86,4.72,415.99,97.15,59.5,0,NONE
2026-05-23 23:10:58.283160,Induction-Furnace-A,79.4,4.02,417.4,126.37,77.66,0,NONE
2026-05-23 23:12:58.283160,Induction-Furnace-A,56.67,5.36,412.27,118.93,72.18,0,NONE
2026-05-23 23:14:58.283160,Cooling-Tower-D,98.59,4.33,418.89,138.64,85.5,0,NONE
2026-05-23 23:16:58.283160,Stamping-Press-C,92.61,3.87,417.33,137.58,84.53,0,NONE
2026-05-23 23:18:58.283160,Heavy-Extruder-B,67.57,4.68,415.22,128.55,78.58,0,NONE
2026-05-23 23:20:58.283160,Cooling-Tower-D,78.92,6.07,410.49,124.48,75.22,0,NONE
2026-05-23 23:22:58.283160,Heavy-Extruder-B,100.68,4.77,412.59,127.63,77.52,0,NONE
2026-05-23 23:24:58.283160,Induction-Furnace-A,99.48,4.21,402.85,120.93,71.72,0,NONE
2026-05-23 23:26:58.283160,Heavy-Extruder-B,94.39,3.28,416.18,119.08,72.96,0,NONE
2026-05-23 23:28:58.283160,Heavy-Extruder-B,83.24,4.32,415.13,141.64,86.56,0,NONE
2026-05-23 23:30:58.283160,Cooling-Tower-D,85.83,4.69,415.94,143.44,87.84,0,NONE
2026-05-23 23:32:58.283160,Heavy-Extruder-B,83.69,4.19,417.52,117.88,72.45,0,NONE
2026-05-23 23:34:58.283160,Cooling-Tower-D,96.28,3.17,416.93,123.56,75.84,0,NONE
2026-05-23 23:36:58.283160,Induction-Furnace-A,76.24,3.82,414.45,121.22,73.97,0,NONE
2026-05-23 23:38:58.283160,Cooling-Tower-D,76.94,5.66,415.24,95.82,58.58,0,NONE
2026-05-23 23:40:58.283160,Cooling-Tower-D,95.1,5.65,407.98,114.95,69.04,0,NONE
2026-05-23 23:42:58.283160,Stamping-Press-C,84.56,3.79,412.08,144.0,87.36,0,NONE
2026-05-23 23:44:58.283160,Heavy-Extruder-B,98.78,5.04,415.25,108.75,66.48,0,NONE
2026-05-23 23:46:58.283160,Induction-Furnace-A,78.28,3.56,411.32,151.72,91.87,0,NONE
2026-05-23 23:48:58.283160,Cooling-Tower-D,84.45,5.62,419.3,137.58,84.93,0,NONE
2026-05-23 23:50:58.283160,Induction-Furnace-A,75.78,4.7,411.71,126.02,76.38,0,NONE
2026-05-23 23:52:58.283160,Stamping-Press-C,85.07,5.26,416.08,128.41,78.66,0,NONE
2026-05-23 23:54:58.283160,Heavy-Extruder-B,70.21,3.13,415.58,106.24,65.0,0,NONE
2026-05-23 23:56:58.283160,Cooling-Tower-D,80.12,5.04,418.73,116.02,71.52,0,NONE
2026-05-23 23:58:58.283160,Heavy-Extruder-B,70.64,4.49,419.5,141.62,87.46,0,NONE
2026-05-24 00:00:58.283160,Stamping-Press-C,91.94,5.18,418.47,110.78,68.25,0,NONE
2026-05-24 00:02:58.283160,Stamping-Press-C,92.17,5.23,404.47,135.92,80.93,0,NONE
2026-05-24 00:04:58.283160,Induction-Furnace-A,67.7,4.55,420.97,99.34,61.57,0,NONE
2026-05-24 00:06:58.283160,Cooling-Tower-D,98.34,4.02,422.64,102.03,63.48,0,NONE
2026-05-24 00:08:58.283160,Induction-Furnace-A,109.97,5.12,412.59,148.52,90.21,0,NONE
2026-05-24 00:10:58.283160,Stamping-Press-C,85.46,4.45,416.18,119.82,73.42,0,NONE
2026-05-24 00:12:58.283160,Heavy-Extruder-B,78.59,3.8,410.55,111.92,67.65,0,NONE
2026-05-24 00:14:58.283160,Induction-Furnace-A,113.24,3.76,405.26,140.44,83.79,1,ERR-TEMP-HIGH
2026-05-24 00:16:58.283160,Induction-Furnace-A,71.81,3.32,411.31,138.69,83.98,0,NONE
2026-05-24 00:18:58.283160,Heavy-Extruder-B,85.2,4.09,412.3,133.81,81.22,0,NONE
2026-05-24 00:20:58.283160,Induction-Furnace-A,86.8,5.38,413.23,111.45,67.8,0,NONE
2026-05-24 00:22:58.283160,Heavy-Extruder-B,98.45,4.64,410.21,115.7,69.87,0,NONE
2026-05-24 00:24:58.283160,Cooling-Tower-D,88.6,4.08,411.33,124.67,75.5,0,NONE
2026-05-24 00:26:58.283160,Heavy-Extruder-B,80.01,5.14,414.94,130.42,79.67,0,NONE
2026-05-24 00:28:58.283160,Cooling-Tower-D,75.49,3.83,411.15,112.37,68.02,0,NONE
2026-05-24 00:30:58.283160,Heavy-Extruder-B,81.58,4.58,417.72,122.56,75.37,0,NONE
2026-05-24 00:32:58.283160,Stamping-Press-C,74.93,4.36,418.41,124.01,76.39,0,NONE
2026-05-24 00:34:58.283160,Stamping-Press-C,85.48,5.12,426.9,139.3,87.55,0,NONE
2026-05-24 00:36:58.283160,Cooling-Tower-D,79.36,3.24,420.63,131.32,81.32,0,NONE
2026-05-24 00:38:58.283160,Cooling-Tower-D,70.06,3.82,416.22,97.4,59.68,0,NONE
2026-05-24 00:40:58.283160,Stamping-Press-C,97.55,3.19,411.9,116.8,70.82,0,NONE
2026-05-24 00:42:58.283160,Cooling-Tower-D,80.02,4.29,416.47,106.07,65.03,0,NONE
2026-05-24 00:44:58.283160,Heavy-Extruder-B,72.32,5.47,416.63,128.52,78.83,0,NONE
2026-05-24 00:46:58.283160,Heavy-Extruder-B,83.32,4.1,412.43,133.85,81.27,0,NONE
2026-05-24 00:48:58.283160,Stamping-Press-C,85.68,4.09,418.92,121.52,74.95,0,NONE
2026-05-24 00:50:58.283160,Induction-Furnace-A,67.54,5.2,408.01,115.98,69.66,0,NONE
2026-05-24 00:52:58.283160,Heavy-Extruder-B,88.32,5.35,413.78,121.04,73.73,0,NONE
2026-05-24 00:54:58.283160,Cooling-Tower-D,74.53,4.43,417.78,123.13,75.73,0,NONE
2026-05-24 00:56:58.283160,Induction-Furnace-A,102.11,5.05,413.56,110.4,67.22,0,NONE
2026-05-24 00:58:58.283160,Induction-Furnace-A,90.24,3.64,413.97,101.72,61.99,0,NONE
2026-05-24 01:00:58.283160,Heavy-Extruder-B,81.0,5.6,414.31,89.25,54.44,0,NONE
2026-05-24 01:02:58.283160,Heavy-Extruder-B,77.55,6.22,410.82,139.01,84.07,0,NONE
2026-05-24 01:04:58.283160,Induction-Furnace-A,83.95,4.92,420.87,127.45,78.97,0,NONE
2026-05-24 01:06:58.283160,Induction-Furnace-A,91.13,2.83,409.91,125.44,75.7,0,NONE
2026-05-24 01:08:58.283160,Stamping-Press-C,84.75,4.05,416.59,138.98,85.24,0,NONE
2026-05-24 01:10:58.283160,Cooling-Tower-D,82.83,4.99,417.07,101.17,62.12,0,NONE
2026-05-24 01:12:58.283160,Stamping-Press-C,85.58,10.66,410.26,93.97,56.75,1,ERR-VIB-WARN
2026-05-24 01:14:58.283160,Heavy-Extruder-B,78.96,5.52,415.37,125.76,76.9,0,NONE
2026-05-24 01:16:58.283160,Stamping-Press-C,81.57,4.97,410.45,124.4,75.17,0,NONE
2026-05-24 01:18:58.283160,Stamping-Press-C,64.14,3.93,421.96,94.03,58.41,0,NONE
2026-05-24 01:20:58.283160,Stamping-Press-C,94.74,4.53,409.31,125.39,75.56,0,NONE
2026-05-24 01:22:58.283160,Stamping-Press-C,87.99,3.78,411.73,114.0,69.1,0,NONE
2026-05-24 01:24:58.283160,Cooling-Tower-D,77.27,4.35,408.88,107.89,64.95,0,NONE
2026-05-24 01:26:58.283160,Cooling-Tower-D,103.99,4.06,408.21,115.0,69.11,0,NONE
2026-05-24 01:28:58.283160,Induction-Furnace-A,85.87,5.44,422.96,83.38,51.92,0,NONE
2026-05-24 01:30:58.283160,Heavy-Extruder-B,74.64,6.19,417.71,111.13,68.34,0,NONE
2026-05-24 01:32:58.283160,Stamping-Press-C,133.57,3.36,415.7,189.44,115.93,1,ERR-TEMP-HIGH
2026-05-24 01:34:58.283160,Induction-Furnace-A,88.98,2.96,411.72,128.36,77.8,0,NONE
2026-05-24 01:36:58.283160,Induction-Furnace-A,88.95,4.3,419.54,117.63,72.65,0,NONE
2026-05-24 01:38:58.283160,Induction-Furnace-A,80.74,3.29,410.88,129.58,78.38,0,NONE
2026-05-24 01:40:58.283160,Cooling-Tower-D,89.5,4.54,418.97,81.76,50.43,0,NONE
2026-05-24 01:42:58.283160,Stamping-Press-C,82.38,5.1,410.64,107.41,64.94,0,NONE
2026-05-24 01:44:58.283160,Stamping-Press-C,90.56,5.7,411.78,128.34,77.8,0,NONE
2026-05-24 01:46:58.283160,Heavy-Extruder-B,65.95,4.66,418.79,115.37,71.13,0,NONE
2026-05-24 01:48:58.283160,Stamping-Press-C,80.66,4.35,419.32,132.68,81.91,0,NONE
2026-05-24 01:50:58.283160,Stamping-Press-C,102.22,2.92,417.99,92.93,57.19,0,NONE
2026-05-24 01:52:58.283160,Induction-Furnace-A,77.33,4.52,409.75,130.97,79.0,0,NONE
2026-05-24 01:54:58.283160,Heavy-Extruder-B,78.96,4.56,412.77,110.41,67.1,0,NONE
2026-05-24 01:56:58.283160,Stamping-Press-C,80.52,5.01,415.78,108.96,66.69,0,NONE
2026-05-24 01:58:58.283160,Cooling-Tower-D,72.85,3.93,410.75,134.87,81.55,0,NONE
2026-05-24 02:00:58.283160,Stamping-Press-C,62.92,4.15,421.85,137.43,85.35,0,NONE
2026-05-24 02:02:58.283160,Induction-Furnace-A,82.69,3.32,402.99,135.52,80.4,0,NONE
2026-05-24 02:04:58.283160,Cooling-Tower-D,86.36,2.67,411.11,150.58,91.14,0,NONE
2026-05-24 02:06:58.283160,Induction-Furnace-A,84.47,3.61,412.45,139.0,84.4,0,NONE
2026-05-24 02:08:58.283160,Stamping-Press-C,83.55,3.24,400.78,108.07,63.76,0,NONE
2026-05-24 02:10:58.283160,Cooling-Tower-D,85.43,4.77,408.02,122.12,73.36,0,NONE
2026-05-24 02:12:58.283160,Heavy-Extruder-B,95.23,4.09,418.13,114.6,70.54,0,NONE
2026-05-24 02:14:58.283160,Heavy-Extruder-B,83.1,4.07,415.15,150.44,91.94,0,NONE
2026-05-24 02:16:58.283160,Cooling-Tower-D,79.26,3.71,422.87,136.57,85.02,0,NONE
2026-05-24 02:18:58.283160,Cooling-Tower-D,82.19,1.91,422.73,117.17,72.92,0,NONE
2026-05-24 02:20:58.283160,Induction-Furnace-A,90.79,5.71,417.17,133.17,81.79,0,NONE
2026-05-24 02:22:58.283160,Cooling-Tower-D,99.12,3.7,416.57,101.52,62.26,0,NONE
2026-05-24 02:24:58.283160,Induction-Furnace-A,78.72,4.17,415.33,123.75,75.67,0,NONE
2026-05-24 02:26:58.283160,Stamping-Press-C,85.99,3.34,401.72,105.93,62.65,0,NONE
2026-05-24 02:28:58.283160,Induction-Furnace-A,88.38,5.28,408.03,94.67,56.87,0,NONE
2026-05-24 02:30:58.283160,Cooling-Tower-D,75.07,4.61,415.5,131.77,80.6,0,NONE
2026-05-24 02:32:58.283160,Cooling-Tower-D,85.2,3.84,418.08,133.63,82.25,0,NONE
2026-05-24 02:34:58.283160,Stamping-Press-C,70.34,4.19,416.45,126.86,77.78,0,NONE
2026-05-24 02:36:58.283160,Cooling-Tower-D,67.31,5.84,410.54,117.26,70.87,0,NONE
2026-05-24 02:38:58.283160,Cooling-Tower-D,88.67,4.44,419.69,101.0,62.41,0,NONE
2026-05-24 02:40:58.283160,Heavy-Extruder-B,81.16,4.35,422.41,102.58,63.79,0,NONE
2026-05-24 02:42:58.283160,Heavy-Extruder-B,87.02,3.75,419.69,105.46,65.16,0,NONE
2026-05-24 02:44:58.283160,Stamping-Press-C,84.82,2.98,419.95,116.49,72.02,0,NONE
2026-05-24 02:46:58.283160,Induction-Furnace-A,75.24,4.37,412.2,136.14,82.62,0,NONE
2026-05-24 02:48:58.283160,Heavy-Extruder-B,84.55,4.76,420.38,135.91,84.11,0,NONE
2026-05-24 02:50:58.283160,Induction-Furnace-A,72.67,5.38,415.73,95.27,58.31,0,NONE
2026-05-24 02:52:58.283160,Cooling-Tower-D,98.91,2.7,417.56,109.6,67.38,0,NONE
2026-05-24 02:54:58.283160,Heavy-Extruder-B,71.44,3.6,416.83,109.2,67.01,0,NONE
2026-05-24 02:56:58.283160,Stamping-Press-C,83.04,4.04,414.39,82.03,50.04,0,NONE
2026-05-24 02:58:58.283160,Stamping-Press-C,74.58,4.5,410.7,128.49,77.69,0,NONE
2026-05-24 03:00:58.283160,Stamping-Press-C,90.7,4.38,414.59,116.31,70.99,0,NONE
2026-05-24 03:02:58.283160,Heavy-Extruder-B,81.69,4.4,419.93,118.3,73.14,0,NONE
2026-05-24 03:04:58.283160,Induction-Furnace-A,79.81,4.83,412.79,140.19,85.19,0,NONE
2026-05-24 03:06:58.283160,Cooling-Tower-D,93.53,3.78,419.47,121.32,74.92,0,NONE
2026-05-24 03:08:58.283160,Induction-Furnace-A,85.29,5.25,418.69,113.54,69.98,0,NONE
2026-05-24 03:10:58.283160,Induction-Furnace-A,90.17,4.85,413.51,128.58,78.28,0,NONE
